paperId,title,authors,venue,year
53e9a2ebb7602d9702bf3118,www udk a web based environmental meta information system,ralf kramer ralf nikolai arne koschel claudia rolker peter c lockemann andree keitel rudolf legat konrad zirm,sigmod record,1997
53e9b98ab7602d970457d0e7,from semantic integration to semantics management case studies and a way forward,arnon rosenthal leonard j seligman scott renner,sigmod record,2004
53e99809b7602d970201f952,chair s message,m tamer zsu,sigmod record,2001
53e9b701b7602d970429aca2,videoanywhere a system for searching and managing distributed video assets,amit p sheth clemens bertram kshitij shah,sigmod record,1999
53e99d7ab7602d97026369c3,quality of service in multimedia digital libraries,elisa bertino ahmed k elmagarmid mohand said hacid,sigmod record,2001
53e99b04b7602d97023955a6,reminiscences an influential papers,kenneth a ross minos n garofalakis jeffrey f naughton,sigmod record,2003
53e9b938b7602d97045251fa,database research at arizona state university,susan darling urban suzanne w dietrich forouzan golshani,sigmod record,1996
53e9a1fab7602d9702afd7f8,sqlj part 0 now known as sql olb object language bindings,andrew eisenberg jim melton,sigmod record,1998
53e9b017b7602d9703a7115b,materialized views and data warehouses,nick roussopoulos,sigmod record,1998
53e9ad42b7602d9703722d03,algebraic change propagation for semijoin and outerjoin queries,timothy griffin bharat kumar,sigmod record,1998
53e99938b7602d9702178a2d,report on the 3rd web dynamics workshop at www 2004,mark levene alexandra poulovassilis,sigmod record,2004
53e9b4b4b7602d9703fc8743,opportunities in information management and assurance,xiaolei qian,sigmod record,1997
53e99915b7602d9702153324,semantic b2b integration issues in ontology based applications,zhan cui dean m jones paul o brien,sigmod record,2002
53e99809b7602d970201f8e7,chair s message,m tamer zsu,sigmod record,2002
53e9a9f0b7602d9703359b92,evolution and change in data management issues and directions,john f roddick lina al jadir leopoldo e bertossi marlon dumas florida estrella heidi gregersen kathleen hornsby jens lufter federica mandreoli tomi m nnist enric mayol lex wedemeijer,sigmod record,2000
53e9a906b7602d970325609c,interview c mohan speaks out,marianne winslett c mohan,sigmod record,2004
53e9a833b7602d970317d4fd,robust key establishment in sensor networks,yongge wang,sigmod record,2004
53e99eb5b7602d970277f14a,workshop report the first international workshop on active and real time database systems artdb 95,mikael berndtsson j rgen hansson,sigmod record,1996
53e99800b7602d970200b603,editor s notes,ling liu,sigmod record,2001
53e9b57cb7602d97040be00a,lore a database management system for semistructured data,jason mchugh serge abiteboul roy goldman dallan quass jennifer widom,sigmod record,1997
53e9afb9b7602d9703a05ea6,on the issue of valid time s in temporal databases,stavros kokkotos efstathios v ioannidis themis panayiotopoulos constantine d spyropoulos,sigmod record,1995
53e9a6c3b7602d9702ff5623,power efficient data gathering and aggregation in wireless sensor networks,h seyin zg r tan ibrahim korpeoglu,sigmod record,2003
53e9a4a3b7602d9702dc6cee,yahiko kambayashi february 15 1943 february 6 2004 a tribute and personal memoirs,yoshifumi masunaga katsumi tanaka,sigmod record,2004
53e9b61bb7602d97041747ee,rights of tods readers authors and reviewers,richard t snodgrass,sigmod record,2002
53e99853b7602d97020885ae,the new middleware,rich finkelstein,sigmod record,1995
53e9b33db7602d9703e13425,data management for earth system science,james frew jeff dozier,sigmod record,1997
53e99ae6b7602d970236b9ef,the oasis multidatabase prototype,mark roantree john murphy wilhelm hasselbring,sigmod record,1999
53e99800b7602d970200b601,editor s notes,ling liu,sigmod record,2004
53e9aed1b7602d97038fac02,phoenix project fault tolerant applications,roger s barga david b lomet,sigmod record,2002
53e9a905b7602d9703253c45,implementing deletion in b trees,jan jannink,sigmod record,1995
53e99a0ab7602d970225bdc5,on the academic interview circuit an end to end discussion,ugur etintemel,sigmod record,2001
53e9bcd2b7602d9704956f2b,issues in mechanical engineering design management,dave hislop zo lacroix gerald moeller,sigmod record,2004
53e99c91b7602d97025452d2,ontologies a silver bullet for knowledge management and electronic commerce book review,antonio badia,sigmod record,2002
53e9bb08b7602d9704743dab,mpeg 7 and multimedia database systems,harald kosch,sigmod record,2002
53e9b2d2b7602d9703d831da,what will be book review,paul w p j grefen,sigmod record,2002
53e99b0ab7602d970239c219,reminiscences on influential papers,kenneth a ross johannes gehrke jun rao,sigmod record,2003
53e9ac38b7602d97035fd442,unpacking the semantics of source and usage to perform semantic reconciliation in large scale information systems,kenneth p smith leo obrst,sigmod record,1999
53e9ba9bb7602d97046c560f,report on first international workshop on real time database systems,azer bestavros kwei jay lin sang hyuk son,sigmod record,1996
53e99b0ab7602d970239c211,reminiscences on influential papers,kenneth a ross flip korn ren e j miller kaladhar voruganti,sigmod record,2002
53e9aaa9b7602d97034211e0,bringing order to query optimization,giedrius slivinskas christian s jensen richard t snodgrass,sigmod record,2002
53e9a4f3b7602d9702e17725,metadata standards for data warehousing open information model vs common warehouse metamodel,thomas vetterli anca vaduva martin staudt,sigmod record,2000
53e9b867b7602d97044345c3,databases and transaction processing an application oriented approach book review,alfons kemper,sigmod record,2002
53e9b6c4b7602d970424fff3,turmoil at nasa and numerous funding announcements,xiaolei qian,sigmod record,1995
53e9afeeb7602d9703a411ba,towards a richer web object model,frank manola,sigmod record,1998
53e9a051b7602d9702935a51,report in isdo 00 the caise 00 workshop on infrastructures for dynamic business to business service outsourcinga,heiko ludwig paul w p j grefen,sigmod record,2000
53e9a25cb7602d9702b61fef,toward autonomic computing with db2 universal database,sam lightstone guy m lohman daniel c zilio,sigmod record,2002
53e9bd98b7602d9704a459d7,report on the 7th edbt summer school xml and databases,riccardo torlone paolo atzeni,sigmod record,2004
53e99854b7602d970208eaa9,the genalg project,joachim hammer markus schneider 0001,sigmod record,2004
53e9aabdb7602d970343b0bc,mobile databases a selection of open issues and research directions,guy bernard jalel ben othman luc bouganim g r me canals sophie chabridon bruno defude jean ferri st phane gan arski rachid guerraoui pascal molli philippe pucheral claudia roncancio patricia serrano alvarado patrick valduriez,sigmod record,2004
53e9b4efb7602d970401a8a0,simulation data as data streams,ghaleb abdulla terence critchlow william arrighi,sigmod record,2004
53e9b0fbb7602d9703b753f1,in context peer to peer information filtering on the web,aris m ouksel,sigmod record,2003
53e9a5cdb7602d9702ef7927,towards a database body of knowledge a study from spain,coral calero mario piattini francisco ruiz,sigmod record,2003
53e9a651b7602d9702f831d8,report on the 9th international workshop on data base programming languages,georg lausen dan suciu,sigmod record,2004
53e99fc3b7602d970289e46b,research and practice in federated information systems report of the efis 2000 international workshop,wilhelm hasselbring willem jan van den heuvel geert jan houben ralf detlef kutsche bodo rieger mark roantree kazimierz subieta,sigmod record,2000
53e9b59bb7602d97040e14f1,the clio project managing heterogeneity,ren e j miller mauricio a hern ndez laura m haas ling ling yan c t howard ho ronald fagin lucian popa,sigmod record,2001
53e9ad76b7602d9703764548,performing jobs without decompression in a compressed database system,s j o connell n winterbottom,sigmod record,2003
53e9abc5b7602d9703578d03,data mining practical machine learning tools and techniques book review,james geller,sigmod record,2002
53e9b97cb7602d970456a2b5,infosphere project system support for information flow applications,calton pu karsten schwan jonathan walpole,sigmod record,2001
53e99e05b7602d97026cb93f,cost estimation of user defined methods in object relational database systems,jihad boulos kinji ono,sigmod record,1999
53e99b0ab7602d970239c211,reminiscences on influential papers,kenneth a ross amr el abbadi theodore johnson richard t snodgrass,sigmod record,2002
53e99b26b7602d97023bfae5,multigranularity locking in multiple job classes transaction processing system,shan hoi ng sheung lun hung,sigmod record,1995
53e9be5db7602d9704b1f543,kanata adaptation and evolution in data sharing systems,periklis andritsos ariel fuxman anastasios kementsietsidis ren e j miller yannis velegrakis,sigmod record,2004
53e9ba0bb7602d970460d669,vldb workshop on technologies in e services tes,fabio casati umeshwar dayal ming chien shan,sigmod record,2000
53e9bbcfb7602d970481e590,mining system audit data opportunities and challenges,wenke lee wei fan,sigmod record,2001
53e9bd11b7602d970499c03a,sql multimedia and application packages sql mm,jim melton andrew eisenberg,sigmod record,2001
53e99f57b7602d97028287a6,nsf workshop on industrial academic cooperation in database systems,michael j carey leonard j seligman,sigmod record,1999
53e9b4d9b7602d9703ffe516,condition handling in sql persistent stored modules,jeff richey,sigmod record,1995
53e99924b7602d970215ef60,rethinking the conference reviewing process panel,michael j franklin jennifer widom gerhard weikum philip a bernstein alon y halevy david j dewitt anastassia ailamaki zachary g ives,sigmod conference,2004
53e9af46b7602d970398679c,much ado about shared nothing,michael g norman thomas zurek peter thanisch,sigmod record,1996
53e9a186b7602d9702a7bb6d,webdb 98 international workshop on the web and databases,paolo atzeni alberto o mendelzon,sigmod record,1998
53e9a8b0b7602d97031fe877,research in databases and data intensive applications computer science department and fzi university of karlsruhe,birgitta k nig ries peter c lockemann,sigmod record,1997
53e9b40eb7602d9703f03182,extraction of object oriented structures from existing relational databases,shekar ramanathan julia e hodges,sigmod record,1997
53e9bb15b7602d970475279c,spatial temporal and spatio temporal databases hot issues and directions for phd research,john f roddick max j egenhofer erik g hoel dimitris papadias betty salzberg,sigmod record,2004
53e99809b7602d970201f8e3,chair s message,richard t snodgrass,sigmod record,2000
53e9a488b7602d9702da802a,sqlj part 1 sql routines using the java programming language,andrew eisenberg jim melton,sigmod record,1999
53e99a8bb7602d97022fd9b9,land below a dbms,kaladhar voruganti jai menon sandeep gopisetty,sigmod record,2004
53e9b30ab7602d9703dce3a4,comparative analysis of six xml schema languages,dongwon lee wesley w chu,sigmod record,2000
53e99fbcb7602d9702898c46,a survey of logical models for olap databases,panos vassiliadis timos k sellis,sigmod record,1999
53e9a96cb7602d97032c4567,issues in data stream management,lukasz golab m tamer zsu,sigmod record,2003
53e9a0e6b7602d97029ce9e7,converting relational to object oriented databases,joseph fong,sigmod record,1997
53e999ffb7602d970224d2e2,call for book reviews,karl aberer,sigmod record,2003
53e9aef1b7602d970391ef85,distributed deviation detection in sensor networks,themistoklis palpanas dimitris papadopoulos vana kalogeraki dimitrios gunopulos,sigmod record,2003
53e9a508b7602d9702e272bb,acm multimedia 94 conference workshop on multimedia database management systems,p bruce berra kingsley c nwosu bhavani m thuraisingham,sigmod record,1995
53e9984fb7602d970208642b,the third manifesto,hugh darwen c j date,sigmod record,1995
53e99aa6b7602d970231e894,interview with jeffrey naughton,marianne winslett,sigmod record,2004
53e9a5b6b7602d9702edd94d,review of web caching and replication by michael rabinovich and oliver spatscheck addison wesley 2002,qiang wang brian d davison 0001,sigmod record,2003
53e99aa6b7602d970231e5cf,interview with avi silberschatz,marianne winslett,sigmod record,2002
53e9a448b7602d9702d66728,ubidata requirements and architecture for ubiquitous data access,abdelsalam helal joachim hammer,sigmod record,2004
53e99809b7602d970201f928,chair s message,m tamer zsu,sigmod record,2003
53e99aacb7602d9702325e7b,guest editor s introduction,asuman dogac,sigmod record,1998
53e9a238b7602d9702b413fb,xml and electronic commerce enabling the network economy,bart meltzer robert j glushko,sigmod record,1998
53e99c4bb7602d97024fc441,reminiscences on influential papers kenneth a ross,zachary g ives bertram lud scher ioana manolescu,sigmod record,2004
53e9ab65b7602d97035023ec,automata theory for xml researchers,frank neven,sigmod record,2002
53e9adffb7602d9703809a8b,report on the web dynamics workshop at www 2002,mark levene alexandra poulovassilis,sigmod record,2002
53e9afacb7602d97039fb80e,a context aware methodology for very small data base design,cristiana bolchini fabio a schreiber letizia tanca,sigmod record,2004
53e997e9b7602d9701fe4526,book review column,karl aberer,sigmod record,2001
53e99b0ab7602d970239c211,reminiscences on influential papers,kenneth a ross yannis e ioannidis anant jhingran christos h papadimitriou,sigmod record,2000
53e9b4a1b7602d9703fad9ff,why and how to benchmark xml databases,albrecht schmidt 0002 florian waas martin l kersten daniela florescu michael j carey ioana manolescu ralph busse,sigmod record,2001
53e9a28ab7602d9702b92b09,report on the mobile search workshop at www 2002,aya soffer yo lle s maarek bay wei chang,sigmod record,2002
53e9b47cb7602d9703f80ae7,view maintenance in mobile computing,ouri wolfson a prasad sistla son dao kailash narayanan ramya raj,sigmod record,1995
53e9ad87b7602d9703780a0d,business data management for b2b electronic commerce,christoph quix mareike schoop manfred a jeusfeld,sigmod record,2002
53e9b500b7602d970402fdab,spotfire an information exploration environment,christopher ahlberg,sigmod record,1996
53e99813b7602d970202daba,dynamic information visualization,yannis e ioannidis,sigmod record,1996
53e9aa0fb7602d97033792a6,a brief survey of web data extraction tools,alberto h f laender berthier a ribeiro neto altigran soares da silva juliana s teixeira,sigmod record,2002
53e9b47cb7602d9703f7f787,evaluating lock based protocols for cooperation on xml documents,sven helmer carl christian kanne guido moerkotte,sigmod record,2004
53e99b0ab7602d970239c211,reminiscences on influential papers,kenneth a ross james r hamilton laks v s lakshmanan limsoon wong,sigmod record,2001
53e9ad2cb7602d970370ccd1,political winds change direction again,xiaolei qian,sigmod record,1995
53e9b0b2b7602d9703b21cca,olap relational and multidimensional database systems,george colliat,sigmod record,1996
53e99800b7602d970200b5fd,editor s notes,michael j franklin,sigmod record,1997
53e9ac4eb7602d970361effd,java support for data intensive systems experiences building the telegraph dataflow system,mehul a shah samuel madden michael j franklin joseph m hellerstein,sigmod record,2001
53e9aee4b7602d9703911678,relational data sharing in peer based data management systems,beng chin ooi yanfeng shu kian lee tan,sigmod record,2003
53e99800b7602d970200b601,editor s notes,lin liu,sigmod record,2004
53e9a6dfb7602d97030162b3,theory of answering queries using views,alon y halevy,sigmod record,2000
53e9ab31b7602d97034bb6c4,control strategies for complex relational query processing in shared nothing systems,lionel brunie harald kosch,sigmod record,1996
53e9984fb7602d970208510b,treasurer s message,joachim hammer,sigmod record,2002
53e9b95bb7602d9704549f06,implementation aspects of an object oriented dbms,asuman dogac mehmet altinel cetin ozkan ilker durusoy,sigmod record,1995
53e9aea4b7602d97038c9599,open gis and on line environmental libraries,kenn gardels,sigmod record,1997
53e9acbcb7602d970369b25e,incremental data structures and algorithms for dynamic query interfaces,egemen tanin richard beigel ben shneiderman,sigmod record,1996
53e9babab7602d97046e7c3c,eiha deploying web and wap services using xml technology,chiara biancheri jean christophe r pazzaglia gavino paddeu,sigmod record,2001
53e9b700b7602d97042950b9,an introduction to remy s fast polymorphic record projection,limsoon wong,sigmod record,1995
53e9b1c2b7602d9703c5029f,exposing undergraduate students to database system internals,anastassia ailamaki joseph m hellerstein,sigmod record,2003
53e9a757b7602d970308f864,review of data on the web from relational to semistructured data and xml by serge abiteboul peter buneman and dan suciu morgan kaufmann 1999,fernando berzal galiano nicol s mar n,sigmod record,2003
53e9985fb7602d9702096dfe,integrating modelling systems for environmental management information systems,david j abel kerry l taylor dean kuo,sigmod record,1997
53e9b61bb7602d970416f8ed,amicalola report database and information system research challenges and opportunities in semantic web and enterprises,amit p sheth robert meersman,sigmod record,2002
53e9b65bb7602d97041be2dd,efficient materialization and use of views in data warehouses,m rcio farias de souza marcus costa sampaio,sigmod record,1999
53e99a4eb7602d97022b2d1f,an orthogonally persistent java,malcolm p atkinson laurent dayn s mick j jordan tony printezis susan spence,sigmod record,1996
53e99b2cb7602d97023c5356,environment information systems guest editor s foreword,oliver g nther,sigmod record,1997
53e9ac33b7602d97035fc49a,constraint databases a tutorial introduction,jan van den bussche,sigmod record,2000
53e9a7d6b7602d9703115de0,sql xml and the sqlx informal group of companies,andrew eisenberg jim melton,sigmod record,2001
53e9b8a1b7602d970447d825,a componentized architecture for dynamic electronic markets,benny reich israel ben shaul,sigmod record,1998
53e9b8d4b7602d97044b3ccc,information systems research at rwth aachen,matthias jarke,sigmod record,1995
53e99800b7602d970200b5fd,editor s notes,michael j franklin,sigmod record,1999
53e9ac5cb7602d970362ecc1,to table or not to table a hypertabular answer,giuseppe santucci laura tarantino,sigmod record,1996
53e99f02b7602d97027cc611,an anonymous electronic commerce scheme with an off line authority and untrusted agents,josep domingo ferrer jordi herrera joancomart,sigmod record,1998
53e99800b7602d970200b603,editor s notes,michael j franklin,sigmod record,2000
53e9b023b7602d9703a812bc,managing uncertainty in sensor database,reynold cheng sunil prabhakar,sigmod record,2003
53e99846b7602d9702077788,xpath query containment,thomas schwentick,sigmod record,2004
53e99f0ab7602d97027d6316,message from editor in chief acm transactions on database systems,won kim,sigmod record,1999
53e9b62eb7602d970418b0b2,report on the 18th british national conference on databases bncod,carole a goble brian j read,sigmod record,2002
53e9ab6fb7602d970350e60f,a research status report on adaptation for mobile data access,brian noble mahadev satyanarayanan,sigmod record,1995
53e99a67b7602d97022d556a,matching large xml schemas,erhard rahm hong hai do sabine massmann,sigmod record,2004
53e9bd4bb7602d97049d90b0,semantic video indexing approach and issue,arun hampapur,sigmod record,1999
53e99a2ab7602d9702283f63,distributed transactions in practice,prabhu ram lyman do pamela drew,sigmod record,1999
53e9ae22b7602d9703836aa0,unisql s next generation object relational database management system,albert d andrea phil janus,sigmod record,1996
53e99ea7b7602d9702772455,scientist s called upon to take actions,xiaolei qian,sigmod record,1996
53e99de2b7602d97026a6cc2,analysis of existing databases at the logical level the dba companion project,fabien de marchi st phane lopes jean marc petit farouk toumani,sigmod record,2003
53e9ba4eb7602d97046678f4,response to a close look at the ifo data model,serge abiteboul richard hull,sigmod record,1995
53e9b7cdb7602d970437bea2,in reply to domains relations and religious wars,hugh darwen,sigmod record,1996
53e9b0eeb7602d9703b6ab6e,practical lessons in supporting large scale computational science,ron musick terence critchlow,sigmod record,1999
53e9b3c7b7602d9703eb19ad,the bess object storage manager architecture overview,alexandros biliris euthimios panagos,sigmod record,1996
53e9a6f5b7602d9703028288,information discovery extraction and integration for the hidden web,jiying wang,vldb phd workshop,2003
53e99967b7602d97021a9954,promises and realities of active database systems,eric simon angelika kotz dittrich,vldb,1995
53e99d88b7602d9702645354,proceedings of the vldb 2003 phd workshop co located with the 29th international conference on very large data bases vldb 2003 berlin september 12 13 2003,,vldb phd workshop,2003
53e9ad72b7602d970375d2fa,the value of merge join and hash join in sql server,goetz graefe,vldb,1999
53e9bbcfb7602d970481d40a,distributed processing over stand alone systems and applications,gustavo alonso claus hagen hans j rg schek markus tresch,vldb,1997
53e9bb52b7602d9704792047,extracting and exploiting structure in text search,prabhakar raghavan,sigmod conference,2003
53e99b0ab7602d970239c218,reminiscences on influential papers,kenneth a ross stefano ceri luis gravano per ke larson leonid libkin tova milo,sigmod record,2001
53e9a9e6b7602d9703349393,a region splitting strategy for physical database design of multidimensional file organizations,jong hak lee young koo lee kyu young whang il yeol song,vldb,1997
53e9b3a3b7602d9703e857da,multidimensional access methods trees have grown everywhere,timos k sellis nick roussopoulos christos faloutsos,vldb,1997
53e9b1c9b7602d9703c5b2cc,db2 spatial extender spatial data within the rdbms,david w adler,vldb,2001
53e9b08ab7602d9703af6afa,trends in data warehousing a practitioner s view,william o connell,vldb,2004
53e9a682b7602d9702fb5f2a,bibfinder statminer effectively mining and using coverage and overlap statistics in data integration,zaiqing nie subbarao kambhampati thomas hernandez,vldb,2003
53e9a5f0b7602d9702f1eb77,ordering information conference organizers program committees additional reviewers additional demonstrations reviewers sponsors vldb endowment preface foreword,,vldb,2000
53e9bc9eb7602d970491e13e,an efficient and resilient approach to filtering and disseminating streaming data,shetal shah shyamshankar dharmarajan krithi ramamritham,vldb,2003
53e9ac4eb7602d970361b85f,concurrency in the data warehouse,richard taylor,vldb,2000
53e9b708b7602d970429b70d,rtmonitor real time data monitoring using mobile agent technologies,kam yiu lam alan kwan krithi ramamritham,vldb,2002
53e99b0ab7602d970239bff2,extracting large data sets using db2 parallel edition,sriram padmanabhan,vldb,1996
53e99afeb7602d970238ffd2,repeating history beyond aries,c mohan,vldb,1999
53e9affbb7602d9703a55249,eroc a toolkit for building neato query optimizers,william j mckenna louis burger chi hoang melissa truong,vldb,1996
53e99b43b7602d97023e3b29,progressive merge join a generic and non blocking sort based join algorithm,jens peter dittrich bernhard seeger david scot taylor peter widmayer,vldb,2002
53e9b124b7602d9703ba665b,using taxonomy discriminants and signatures for navigating in text databases,soumen chakrabarti byron dom rakesh agrawal prabhakar raghavan,vldb,1997
53e9b6b0b7602d97042321a7,process automation as the foundation for e business,fabio casati ming chien shan,vldb,2000
53e99ac4b7602d9702343ad0,flexible relations operational support of variant relational structures,christian kalus peter dadam,vldb,1995
53e99ea0b7602d970276a77f,similarity based retrieval of pictures using indices on spatial relationships,a prasad sistla clement t yu chengwen liu king lup liu,vldb,1995
53e9aec4b7602d97038eab1c,path queries on compressed xml,peter buneman martin grohe christoph koch,vldb,2003
53e9bb3db7602d970477b953,self serv a platform for rapid composition of web services in a peer to peer environment,quan z sheng boualem benatallah marlon dumas eileen oi yan mak,vldb,2002
53e9abf6b7602d97035b44f2,mindreader querying databases through multiple examples,yoshiharu ishikawa ravishankar subramanya christos faloutsos,vldb,1998
53e9ba49b7602d970465bc70,are web services the next revolution in e commerce panel,shalom tsur serge abiteboul rakesh agrawal umeshwar dayal johannes klein gerhard weikum,vldb,2001
53e9a85cb7602d97031a708b,a framework for clustering evolving data streams,charu c aggarwal jiawei han jianyong wang philip s yu,vldb,2003
53e9a308b7602d9702c0f941,on a hierarchical indexing fuzzy content based image retrieval approach,krisztian vereb,vldb phd workshop,2003
53e99bcdb7602d9702479cdc,scalablity and availability in oracle7 7 3,dieter gawlick,vldb,1996
53e9b029b7602d9703a885d7,applying data mining techniques to a health insurance information system,marisa s viveros john p nearhos michael j rothman,vldb,1996
53e9a042b7602d970292b087,probabilistic optimization of top n queries,donko donjerkovic raghu ramakrishnan,vldb,1999
53e9b56cb7602d97040a42d2,the tpr tree an optimized spatio temporal access method for predictive queries,yufei tao dimitris papadias jimeng sun,vldb,2003
53e9a145b7602d9702a36c9a,storage service providers a solution for storage management panel,banu zden eran gabber bruce hillyer wee teck ng elizabeth a m shriver david j dewitt bruce gordon jim gray john wilkes,vldb,2001
53e9a14db7602d9702a41c05,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,wen syan li k sel uk candan kyoji hirata yoshinori hara,vldb,1997
53e9b483b7602d9703f888e9,mining multi dimensional constrained gradients in data cubes,guozhu dong jiawei han joyce m w lam jian pei ke wang,vldb,2001
53e9a839b7602d97031825d8,grid and applications industrial session,frank leymann,vldb,2003
53e9ab00b7602d9703480b8c,on optimal node splitting for r trees,yv n j garc a mario a lopez scott t leutenegger,vldb,1998
53e9a32eb7602d9702c36ba1,managing a db2 parallel edition database,gilles fecteau,vldb,1995
53e9a1e1b7602d9702add6b4,implementing xquery 1 0 the galax experience,mary f fern ndez j r me sim on byron choi am lie marian gargi sur,vldb,2003
53e9b4bfb7602d9703fd608d,cheetah a lightweight transaction server for plug and play internet data management,guy pardon gustavo alonso,vldb,2000
53e9b213b7602d9703ca91cd,developing an indexing scheme for xml document collection using the oracle8i extensibility framework,seema sundara ying hu timothy chorma nipun agarwal jagannathan srinivasan,vldb,2001
53e9bd11b7602d97049968a9,bloom histogram path selectivity estimation for xml data with updates,wei wang 0011 haifeng jiang hongjun lu jeffrey xu yu,vldb,2004
53e9b57cb7602d97040b867f,the national medical knowledge bank,warren sterling,vldb,1998
53e9b7adb7602d9704357b52,cache conscious concurrency control of main memory indexes on shared memory multiprocessor systems,sang kyun cha sangyong hwang kihong kim keunjoo kwon,vldb,2001
53e9aa16b7602d97033854d4,w3qs a query system for the world wide web,david konopnicki oded shmueli,vldb,1995
53e9ab4fb7602d97034df792,an interpolated volume data model,tianqiu wang simone santini amarnath gupta,vldb,2003
53e9a3a5b7602d9702cb4c0c,integrated data management for mobile services in the real world,christian hage christian s jensen torben bach pedersen laurynas speicys igor timko,vldb,2003
53e99c19b7602d97024c579e,ambientdb complex query processing for p2p networks,caspar treijtel,vldb phd workshop,2003
53e9ab32b7602d97034bc87f,a nanotechnology based approach to data storage,evangelos eleftheriou peter b chtold giovanni cherubini ajay dholakia christoph hagleitner t loeliger aggeliki pantazi haralampos pozidis t r albrecht gerd karl binnig michel despont ute drechsler urs d rig bernd gotsmann daniel jubin walter h berle mark a lantz hugo e rothuizen richard stutz peter vettiger dorothea wiesmann,vldb,2003
53e9adfeb7602d970380564e,schema and database evolution in the o2 object database system,fabrizio ferrandina thorsten meyer roberto zicari guy ferran jo lle madec,vldb,1995
53e9b137b7602d9703bb69d8,aqua a fast decision support systems using approximate query answers,swarup acharya phillip b gibbons viswanath poosala,vldb,1999
53e9ba69b7602d9704687880,selectivity estimation without the attribute value independence assumption,viswanath poosala yannis e ioannidis,vldb,1997
53e9ae69b7602d970388616d,alias an active learning led interactive deduplication system,sunita sarawagi anuradha bhamidipaty alok kirpal chandra mouli,vldb,2002
53e9ab31b7602d97034bad80,architecture of oracle parallel server,roger bamford d butler boris klots n macnaughton,vldb,1998
53e9b070b7602d9703ad5245,the zero delay data warehouse mobilizing heterogeneous databases,eva k hn,vldb,2003
53e9acefb7602d97036cc3aa,chicago a test and evaluation environment for coarse grained optimization,tobias kraft holger schwarz,vldb,2004
53e99d65b7602d970262044d,integrating heterogenous overlapping databases through object oriented transformations,vanja josifovski tore risch,vldb,1999
